audio_id,mfcc_path,mel_spectrogram_path,pitch_path,tempo_path,sample_rate,duration_seconds,mfcc_shape,mel_spectrogram_shape,pitch_shape,tempo_shape,feature_format
librispeech_0834,data\features\audio_npy\librispeech_0834_mfcc.npy,data\features\audio_npy\librispeech_0834_mel_spectrogram.npy,data\features\audio_npy\librispeech_0834_pitch.npy,data\features\audio_npy\librispeech_0834_tempo.npy,16000,6.0,"(13, 188)","(128, 188)","(163,)","(1,)",npy
librispeech_0835,data\features\audio_npy\librispeech_0835_mfcc.npy,data\features\audio_npy\librispeech_0835_mel_spectrogram.npy,data\features\audio_npy\librispeech_0835_pitch.npy,data\features\audio_npy\librispeech_0835_tempo.npy,16000,4.57,"(13, 143)","(128, 143)","(95,)","(1,)",npy
librispeech_0836,data\features\audio_npy\librispeech_0836_mfcc.npy,data\features\audio_npy\librispeech_0836_mel_spectrogram.npy,data\features\audio_npy\librispeech_0836_pitch.npy,data\features\audio_npy\librispeech_0836_tempo.npy,16000,7.295,"(13, 228)","(128, 228)","(181,)","(1,)",npy
librispeech_0837,data\features\audio_npy\librispeech_0837_mfcc.npy,data\features\audio_npy\librispeech_0837_mel_spectrogram.npy,data\features\audio_npy\librispeech_0837_pitch.npy,data\features\audio_npy\librispeech_0837_tempo.npy,16000,6.85,"(13, 215)","(128, 215)","(163,)","(1,)",npy
librispeech_0838,data\features\audio_npy\librispeech_0838_mfcc.npy,data\features\audio_npy\librispeech_0838_mel_spectrogram.npy,data\features\audio_npy\librispeech_0838_pitch.npy,data\features\audio_npy\librispeech_0838_tempo.npy,16000,5.485,"(13, 172)","(128, 172)","(155,)","(1,)",npy
librispeech_0839,data\features\audio_npy\librispeech_0839_mfcc.npy,data\features\audio_npy\librispeech_0839_mel_spectrogram.npy,data\features\audio_npy\librispeech_0839_pitch.npy,data\features\audio_npy\librispeech_0839_tempo.npy,16000,9.945,"(13, 311)","(128, 311)","(270,)","(1,)",npy
librispeech_0840,data\features\audio_npy\librispeech_0840_mfcc.npy,data\features\audio_npy\librispeech_0840_mel_spectrogram.npy,data\features\audio_npy\librispeech_0840_pitch.npy,data\features\audio_npy\librispeech_0840_tempo.npy,16000,9.865,"(13, 309)","(128, 309)","(217,)","(1,)",npy
librispeech_0841,data\features\audio_npy\librispeech_0841_mfcc.npy,data\features\audio_npy\librispeech_0841_mel_spectrogram.npy,data\features\audio_npy\librispeech_0841_pitch.npy,data\features\audio_npy\librispeech_0841_tempo.npy,16000,5.94,"(13, 186)","(128, 186)","(158,)","(1,)",npy
librispeech_0842,data\features\audio_npy\librispeech_0842_mfcc.npy,data\features\audio_npy\librispeech_0842_mel_spectrogram.npy,data\features\audio_npy\librispeech_0842_pitch.npy,data\features\audio_npy\librispeech_0842_tempo.npy,16000,8.17,"(13, 256)","(128, 256)","(220,)","(1,)",npy
librispeech_0843,data\features\audio_npy\librispeech_0843_mfcc.npy,data\features\audio_npy\librispeech_0843_mel_spectrogram.npy,data\features\audio_npy\librispeech_0843_pitch.npy,data\features\audio_npy\librispeech_0843_tempo.npy,16000,10.66,"(13, 334)","(128, 334)","(280,)","(1,)",npy
librispeech_0844,data\features\audio_npy\librispeech_0844_mfcc.npy,data\features\audio_npy\librispeech_0844_mel_spectrogram.npy,data\features\audio_npy\librispeech_0844_pitch.npy,data\features\audio_npy\librispeech_0844_tempo.npy,16000,20.82,"(13, 651)","(128, 651)","(537,)","(1,)",npy
librispeech_0845,data\features\audio_npy\librispeech_0845_mfcc.npy,data\features\audio_npy\librispeech_0845_mel_spectrogram.npy,data\features\audio_npy\librispeech_0845_pitch.npy,data\features\audio_npy\librispeech_0845_tempo.npy,16000,6.465,"(13, 203)","(128, 203)","(180,)","(1,)",npy
librispeech_0846,data\features\audio_npy\librispeech_0846_mfcc.npy,data\features\audio_npy\librispeech_0846_mel_spectrogram.npy,data\features\audio_npy\librispeech_0846_pitch.npy,data\features\audio_npy\librispeech_0846_tempo.npy,16000,5.705,"(13, 179)","(128, 179)","(136,)","(1,)",npy
librispeech_0847,data\features\audio_npy\librispeech_0847_mfcc.npy,data\features\audio_npy\librispeech_0847_mel_spectrogram.npy,data\features\audio_npy\librispeech_0847_pitch.npy,data\features\audio_npy\librispeech_0847_tempo.npy,16000,10.43,"(13, 326)","(128, 326)","(269,)","(1,)",npy
librispeech_0848,data\features\audio_npy\librispeech_0848_mfcc.npy,data\features\audio_npy\librispeech_0848_mel_spectrogram.npy,data\features\audio_npy\librispeech_0848_pitch.npy,data\features\audio_npy\librispeech_0848_tempo.npy,16000,6.4,"(13, 201)","(128, 201)","(184,)","(1,)",npy
librispeech_0849,data\features\audio_npy\librispeech_0849_mfcc.npy,data\features\audio_npy\librispeech_0849_mel_spectrogram.npy,data\features\audio_npy\librispeech_0849_pitch.npy,data\features\audio_npy\librispeech_0849_tempo.npy,16000,10.65,"(13, 333)","(128, 333)","(270,)","(1,)",npy
librispeech_0850,data\features\audio_npy\librispeech_0850_mfcc.npy,data\features\audio_npy\librispeech_0850_mel_spectrogram.npy,data\features\audio_npy\librispeech_0850_pitch.npy,data\features\audio_npy\librispeech_0850_tempo.npy,16000,11.505,"(13, 360)","(128, 360)","(331,)","(1,)",npy
librispeech_0851,data\features\audio_npy\librispeech_0851_mfcc.npy,data\features\audio_npy\librispeech_0851_mel_spectrogram.npy,data\features\audio_npy\librispeech_0851_pitch.npy,data\features\audio_npy\librispeech_0851_tempo.npy,16000,5.455,"(13, 171)","(128, 171)","(132,)","(1,)",npy
librispeech_0852,data\features\audio_npy\librispeech_0852_mfcc.npy,data\features\audio_npy\librispeech_0852_mel_spectrogram.npy,data\features\audio_npy\librispeech_0852_pitch.npy,data\features\audio_npy\librispeech_0852_tempo.npy,16000,6.76,"(13, 212)","(128, 212)","(137,)","(1,)",npy
librispeech_0853,data\features\audio_npy\librispeech_0853_mfcc.npy,data\features\audio_npy\librispeech_0853_mel_spectrogram.npy,data\features\audio_npy\librispeech_0853_pitch.npy,data\features\audio_npy\librispeech_0853_tempo.npy,16000,2.59,"(13, 81)","(128, 81)","(59,)","(1,)",npy
librispeech_0854,data\features\audio_npy\librispeech_0854_mfcc.npy,data\features\audio_npy\librispeech_0854_mel_spectrogram.npy,data\features\audio_npy\librispeech_0854_pitch.npy,data\features\audio_npy\librispeech_0854_tempo.npy,16000,2.355,"(13, 74)","(128, 74)","(71,)","(1,)",npy
librispeech_0855,data\features\audio_npy\librispeech_0855_mfcc.npy,data\features\audio_npy\librispeech_0855_mel_spectrogram.npy,data\features\audio_npy\librispeech_0855_pitch.npy,data\features\audio_npy\librispeech_0855_tempo.npy,16000,4.5,"(13, 141)","(128, 141)","(132,)","(1,)",npy
librispeech_0856,data\features\audio_npy\librispeech_0856_mfcc.npy,data\features\audio_npy\librispeech_0856_mel_spectrogram.npy,data\features\audio_npy\librispeech_0856_pitch.npy,data\features\audio_npy\librispeech_0856_tempo.npy,16000,3.075,"(13, 97)","(128, 97)","(97,)","(1,)",npy
librispeech_0857,data\features\audio_npy\librispeech_0857_mfcc.npy,data\features\audio_npy\librispeech_0857_mel_spectrogram.npy,data\features\audio_npy\librispeech_0857_pitch.npy,data\features\audio_npy\librispeech_0857_tempo.npy,16000,4.58,"(13, 144)","(128, 144)","(137,)","(1,)",npy
librispeech_0858,data\features\audio_npy\librispeech_0858_mfcc.npy,data\features\audio_npy\librispeech_0858_mel_spectrogram.npy,data\features\audio_npy\librispeech_0858_pitch.npy,data\features\audio_npy\librispeech_0858_tempo.npy,16000,3.26,"(13, 102)","(128, 102)","(102,)","(1,)",npy
librispeech_0859,data\features\audio_npy\librispeech_0859_mfcc.npy,data\features\audio_npy\librispeech_0859_mel_spectrogram.npy,data\features\audio_npy\librispeech_0859_pitch.npy,data\features\audio_npy\librispeech_0859_tempo.npy,16000,4.64,"(13, 146)","(128, 146)","(135,)","(1,)",npy
librispeech_0860,data\features\audio_npy\librispeech_0860_mfcc.npy,data\features\audio_npy\librispeech_0860_mel_spectrogram.npy,data\features\audio_npy\librispeech_0860_pitch.npy,data\features\audio_npy\librispeech_0860_tempo.npy,16000,3.005,"(13, 94)","(128, 94)","(94,)","(1,)",npy
librispeech_0861,data\features\audio_npy\librispeech_0861_mfcc.npy,data\features\audio_npy\librispeech_0861_mel_spectrogram.npy,data\features\audio_npy\librispeech_0861_pitch.npy,data\features\audio_npy\librispeech_0861_tempo.npy,16000,4.93,"(13, 155)","(128, 155)","(140,)","(1,)",npy
librispeech_0862,data\features\audio_npy\librispeech_0862_mfcc.npy,data\features\audio_npy\librispeech_0862_mel_spectrogram.npy,data\features\audio_npy\librispeech_0862_pitch.npy,data\features\audio_npy\librispeech_0862_tempo.npy,16000,4.49,"(13, 141)","(128, 141)","(129,)","(1,)",npy
librispeech_0863,data\features\audio_npy\librispeech_0863_mfcc.npy,data\features\audio_npy\librispeech_0863_mel_spectrogram.npy,data\features\audio_npy\librispeech_0863_pitch.npy,data\features\audio_npy\librispeech_0863_tempo.npy,16000,2.71,"(13, 85)","(128, 85)","(85,)","(1,)",npy
librispeech_0864,data\features\audio_npy\librispeech_0864_mfcc.npy,data\features\audio_npy\librispeech_0864_mel_spectrogram.npy,data\features\audio_npy\librispeech_0864_pitch.npy,data\features\audio_npy\librispeech_0864_tempo.npy,16000,3.805,"(13, 119)","(128, 119)","(116,)","(1,)",npy
librispeech_0865,data\features\audio_npy\librispeech_0865_mfcc.npy,data\features\audio_npy\librispeech_0865_mel_spectrogram.npy,data\features\audio_npy\librispeech_0865_pitch.npy,data\features\audio_npy\librispeech_0865_tempo.npy,16000,5.12,"(13, 161)","(128, 161)","(158,)","(1,)",npy
librispeech_0866,data\features\audio_npy\librispeech_0866_mfcc.npy,data\features\audio_npy\librispeech_0866_mel_spectrogram.npy,data\features\audio_npy\librispeech_0866_pitch.npy,data\features\audio_npy\librispeech_0866_tempo.npy,16000,2.29,"(13, 72)","(128, 72)","(56,)","(1,)",npy
librispeech_0867,data\features\audio_npy\librispeech_0867_mfcc.npy,data\features\audio_npy\librispeech_0867_mel_spectrogram.npy,data\features\audio_npy\librispeech_0867_pitch.npy,data\features\audio_npy\librispeech_0867_tempo.npy,16000,2.06,"(13, 65)","(128, 65)","(64,)","(1,)",npy
librispeech_0868,data\features\audio_npy\librispeech_0868_mfcc.npy,data\features\audio_npy\librispeech_0868_mel_spectrogram.npy,data\features\audio_npy\librispeech_0868_pitch.npy,data\features\audio_npy\librispeech_0868_tempo.npy,16000,3.785,"(13, 119)","(128, 119)","(117,)","(1,)",npy
librispeech_0869,data\features\audio_npy\librispeech_0869_mfcc.npy,data\features\audio_npy\librispeech_0869_mel_spectrogram.npy,data\features\audio_npy\librispeech_0869_pitch.npy,data\features\audio_npy\librispeech_0869_tempo.npy,16000,8.23,"(13, 258)","(128, 258)","(246,)","(1,)",npy
librispeech_0870,data\features\audio_npy\librispeech_0870_mfcc.npy,data\features\audio_npy\librispeech_0870_mel_spectrogram.npy,data\features\audio_npy\librispeech_0870_pitch.npy,data\features\audio_npy\librispeech_0870_tempo.npy,16000,7.445,"(13, 233)","(128, 233)","(227,)","(1,)",npy
librispeech_0871,data\features\audio_npy\librispeech_0871_mfcc.npy,data\features\audio_npy\librispeech_0871_mel_spectrogram.npy,data\features\audio_npy\librispeech_0871_pitch.npy,data\features\audio_npy\librispeech_0871_tempo.npy,16000,5.065,"(13, 159)","(128, 159)","(145,)","(1,)",npy
librispeech_0872,data\features\audio_npy\librispeech_0872_mfcc.npy,data\features\audio_npy\librispeech_0872_mel_spectrogram.npy,data\features\audio_npy\librispeech_0872_pitch.npy,data\features\audio_npy\librispeech_0872_tempo.npy,16000,2.955,"(13, 93)","(128, 93)","(87,)","(1,)",npy
librispeech_0873,data\features\audio_npy\librispeech_0873_mfcc.npy,data\features\audio_npy\librispeech_0873_mel_spectrogram.npy,data\features\audio_npy\librispeech_0873_pitch.npy,data\features\audio_npy\librispeech_0873_tempo.npy,16000,4.69,"(13, 147)","(128, 147)","(141,)","(1,)",npy
librispeech_0874,data\features\audio_npy\librispeech_0874_mfcc.npy,data\features\audio_npy\librispeech_0874_mel_spectrogram.npy,data\features\audio_npy\librispeech_0874_pitch.npy,data\features\audio_npy\librispeech_0874_tempo.npy,16000,2.99,"(13, 94)","(128, 94)","(93,)","(1,)",npy
librispeech_0875,data\features\audio_npy\librispeech_0875_mfcc.npy,data\features\audio_npy\librispeech_0875_mel_spectrogram.npy,data\features\audio_npy\librispeech_0875_pitch.npy,data\features\audio_npy\librispeech_0875_tempo.npy,16000,4.975,"(13, 156)","(128, 156)","(141,)","(1,)",npy
librispeech_0876,data\features\audio_npy\librispeech_0876_mfcc.npy,data\features\audio_npy\librispeech_0876_mel_spectrogram.npy,data\features\audio_npy\librispeech_0876_pitch.npy,data\features\audio_npy\librispeech_0876_tempo.npy,16000,7.78,"(13, 244)","(128, 244)","(239,)","(1,)",npy
librispeech_0877,data\features\audio_npy\librispeech_0877_mfcc.npy,data\features\audio_npy\librispeech_0877_mel_spectrogram.npy,data\features\audio_npy\librispeech_0877_pitch.npy,data\features\audio_npy\librispeech_0877_tempo.npy,16000,9.35,"(13, 293)","(128, 293)","(288,)","(1,)",npy
librispeech_0878,data\features\audio_npy\librispeech_0878_mfcc.npy,data\features\audio_npy\librispeech_0878_mel_spectrogram.npy,data\features\audio_npy\librispeech_0878_pitch.npy,data\features\audio_npy\librispeech_0878_tempo.npy,16000,4.41,"(13, 138)","(128, 138)","(134,)","(1,)",npy
librispeech_0879,data\features\audio_npy\librispeech_0879_mfcc.npy,data\features\audio_npy\librispeech_0879_mel_spectrogram.npy,data\features\audio_npy\librispeech_0879_pitch.npy,data\features\audio_npy\librispeech_0879_tempo.npy,16000,5.32,"(13, 167)","(128, 167)","(148,)","(1,)",npy
librispeech_0880,data\features\audio_npy\librispeech_0880_mfcc.npy,data\features\audio_npy\librispeech_0880_mel_spectrogram.npy,data\features\audio_npy\librispeech_0880_pitch.npy,data\features\audio_npy\librispeech_0880_tempo.npy,16000,2.27,"(13, 71)","(128, 71)","(66,)","(1,)",npy
librispeech_0881,data\features\audio_npy\librispeech_0881_mfcc.npy,data\features\audio_npy\librispeech_0881_mel_spectrogram.npy,data\features\audio_npy\librispeech_0881_pitch.npy,data\features\audio_npy\librispeech_0881_tempo.npy,16000,14.47,"(13, 453)","(128, 453)","(436,)","(1,)",npy
librispeech_0882,data\features\audio_npy\librispeech_0882_mfcc.npy,data\features\audio_npy\librispeech_0882_mel_spectrogram.npy,data\features\audio_npy\librispeech_0882_pitch.npy,data\features\audio_npy\librispeech_0882_tempo.npy,16000,2.89,"(13, 91)","(128, 91)","(89,)","(1,)",npy
librispeech_0883,data\features\audio_npy\librispeech_0883_mfcc.npy,data\features\audio_npy\librispeech_0883_mel_spectrogram.npy,data\features\audio_npy\librispeech_0883_pitch.npy,data\features\audio_npy\librispeech_0883_tempo.npy,16000,2.97,"(13, 93)","(128, 93)","(89,)","(1,)",npy
librispeech_0884,data\features\audio_npy\librispeech_0884_mfcc.npy,data\features\audio_npy\librispeech_0884_mel_spectrogram.npy,data\features\audio_npy\librispeech_0884_pitch.npy,data\features\audio_npy\librispeech_0884_tempo.npy,16000,3.005,"(13, 94)","(128, 94)","(90,)","(1,)",npy
librispeech_0885,data\features\audio_npy\librispeech_0885_mfcc.npy,data\features\audio_npy\librispeech_0885_mel_spectrogram.npy,data\features\audio_npy\librispeech_0885_pitch.npy,data\features\audio_npy\librispeech_0885_tempo.npy,16000,2.975,"(13, 93)","(128, 93)","(91,)","(1,)",npy
librispeech_0886,data\features\audio_npy\librispeech_0886_mfcc.npy,data\features\audio_npy\librispeech_0886_mel_spectrogram.npy,data\features\audio_npy\librispeech_0886_pitch.npy,data\features\audio_npy\librispeech_0886_tempo.npy,16000,5.565,"(13, 174)","(128, 174)","(169,)","(1,)",npy
librispeech_0887,data\features\audio_npy\librispeech_0887_mfcc.npy,data\features\audio_npy\librispeech_0887_mel_spectrogram.npy,data\features\audio_npy\librispeech_0887_pitch.npy,data\features\audio_npy\librispeech_0887_tempo.npy,16000,5.81,"(13, 182)","(128, 182)","(180,)","(1,)",npy
librispeech_0888,data\features\audio_npy\librispeech_0888_mfcc.npy,data\features\audio_npy\librispeech_0888_mel_spectrogram.npy,data\features\audio_npy\librispeech_0888_pitch.npy,data\features\audio_npy\librispeech_0888_tempo.npy,16000,2.445,"(13, 77)","(128, 77)","(76,)","(1,)",npy
librispeech_0889,data\features\audio_npy\librispeech_0889_mfcc.npy,data\features\audio_npy\librispeech_0889_mel_spectrogram.npy,data\features\audio_npy\librispeech_0889_pitch.npy,data\features\audio_npy\librispeech_0889_tempo.npy,16000,3.7,"(13, 116)","(128, 116)","(116,)","(1,)",npy
librispeech_0890,data\features\audio_npy\librispeech_0890_mfcc.npy,data\features\audio_npy\librispeech_0890_mel_spectrogram.npy,data\features\audio_npy\librispeech_0890_pitch.npy,data\features\audio_npy\librispeech_0890_tempo.npy,16000,2.345,"(13, 74)","(128, 74)","(71,)","(1,)",npy
librispeech_0891,data\features\audio_npy\librispeech_0891_mfcc.npy,data\features\audio_npy\librispeech_0891_mel_spectrogram.npy,data\features\audio_npy\librispeech_0891_pitch.npy,data\features\audio_npy\librispeech_0891_tempo.npy,16000,6.4,"(13, 201)","(128, 201)","(190,)","(1,)",npy
librispeech_0892,data\features\audio_npy\librispeech_0892_mfcc.npy,data\features\audio_npy\librispeech_0892_mel_spectrogram.npy,data\features\audio_npy\librispeech_0892_pitch.npy,data\features\audio_npy\librispeech_0892_tempo.npy,16000,6.63,"(13, 208)","(128, 208)","(204,)","(1,)",npy
librispeech_0893,data\features\audio_npy\librispeech_0893_mfcc.npy,data\features\audio_npy\librispeech_0893_mel_spectrogram.npy,data\features\audio_npy\librispeech_0893_pitch.npy,data\features\audio_npy\librispeech_0893_tempo.npy,16000,4.025,"(13, 126)","(128, 126)","(126,)","(1,)",npy
librispeech_0894,data\features\audio_npy\librispeech_0894_mfcc.npy,data\features\audio_npy\librispeech_0894_mel_spectrogram.npy,data\features\audio_npy\librispeech_0894_pitch.npy,data\features\audio_npy\librispeech_0894_tempo.npy,16000,6.59,"(13, 206)","(128, 206)","(201,)","(1,)",npy
librispeech_0895,data\features\audio_npy\librispeech_0895_mfcc.npy,data\features\audio_npy\librispeech_0895_mel_spectrogram.npy,data\features\audio_npy\librispeech_0895_pitch.npy,data\features\audio_npy\librispeech_0895_tempo.npy,16000,11.81,"(13, 370)","(128, 370)","(348,)","(1,)",npy
librispeech_0896,data\features\audio_npy\librispeech_0896_mfcc.npy,data\features\audio_npy\librispeech_0896_mel_spectrogram.npy,data\features\audio_npy\librispeech_0896_pitch.npy,data\features\audio_npy\librispeech_0896_tempo.npy,16000,7.515,"(13, 235)","(128, 235)","(234,)","(1,)",npy
librispeech_0897,data\features\audio_npy\librispeech_0897_mfcc.npy,data\features\audio_npy\librispeech_0897_mel_spectrogram.npy,data\features\audio_npy\librispeech_0897_pitch.npy,data\features\audio_npy\librispeech_0897_tempo.npy,16000,3.38,"(13, 106)","(128, 106)","(96,)","(1,)",npy
librispeech_0898,data\features\audio_npy\librispeech_0898_mfcc.npy,data\features\audio_npy\librispeech_0898_mel_spectrogram.npy,data\features\audio_npy\librispeech_0898_pitch.npy,data\features\audio_npy\librispeech_0898_tempo.npy,16000,4.35,"(13, 136)","(128, 136)","(129,)","(1,)",npy
