audio_id,audio_path,transcript,sample_rate,source,split
librispeech_0873,data\raw\librispeech_sample\librispeech_0873.wav,I SEE HIM CALLED TAD HIS VOICE SOUNDING HOLLOW AND UNNATURAL TO THOSE ABOVE,16000,LibriSpeech dev-clean,validation
librispeech_0874,data\raw\librispeech_sample\librispeech_0874.wav,HE'S SO FAR TO THE RIGHT OF ME THAT I CAN'T REACH HIM,16000,LibriSpeech dev-clean,validation
librispeech_0875,data\raw\librispeech_sample\librispeech_0875.wav,LODGED IN THE BRANCHES OF A PINYON TREE I THINK IT IS BUT HE DOESN'T ANSWER ME,16000,LibriSpeech dev-clean,validation
librispeech_0876,data\raw\librispeech_sample\librispeech_0876.wav,LIGE LEANING OVER THE BRINK WAS ABLE TO FOLLOW THE BOY'S MOVEMENTS BY THE AID OF THE THIN ARC OF LIGHT MADE BY THE TORCH IN TAD'S HAND,16000,LibriSpeech dev-clean,validation
librispeech_0877,data\raw\librispeech_sample\librispeech_0877.wav,BUT FROM THE CAUTIOUS MOVEMENTS OF THE LIGHT FAR BELOW THEM THE GUIDE UNDERSTOOD THAT THE LAD WAS AT WORK CARRYING OUT HIS PART OF THE TASK OF RESCUE TO THE BEST OF HIS ABILITY,16000,LibriSpeech dev-clean,validation
librispeech_0878,data\raw\librispeech_sample\librispeech_0878.wav,MEBBY YOU THINK HE'S HAVING SOME SORT OF A PICNIC DOWN THERE EH GLARED LIGE,16000,LibriSpeech dev-clean,validation
librispeech_0879,data\raw\librispeech_sample\librispeech_0879.wav,SHALL WE HAUL UP ASKED LIGE MAKING A MEGAPHONE OF HIS HANDS YES HAUL AWAY,16000,LibriSpeech dev-clean,validation
librispeech_0880,data\raw\librispeech_sample\librispeech_0880.wav,SURE THING ANSWERED THE BOY,16000,LibriSpeech dev-clean,validation
librispeech_0881,data\raw\librispeech_sample\librispeech_0881.wav,NOR WAS HIS SENSE OF SECURITY INCREASED WHEN IN SHIFTING HIS POSITION THE TORCH FELL FROM HIS GRASP THE FAGOTS SCATTERING AS THEY SLIPPED DOWN BETWEEN THE LIMBS OF THE TREE AND WHIRLING IN EVER DIMINISHING CIRCLES UNTIL FINALLY HE HEARD THEM CLATTER ON THE ROCKS BELOW,16000,LibriSpeech dev-clean,validation
librispeech_0882,data\raw\librispeech_sample\librispeech_0882.wav,CHAPTER FOUR THE FIRST NIGHT IN CAMP,16000,LibriSpeech dev-clean,validation
librispeech_0883,data\raw\librispeech_sample\librispeech_0883.wav,EVEN IF I CAN'T SING I CAN BEAT THAT,16000,LibriSpeech dev-clean,validation
librispeech_0884,data\raw\librispeech_sample\librispeech_0884.wav,NOT ON THE RANGE WHY NOT DEMANDED THE BOY,16000,LibriSpeech dev-clean,validation
librispeech_0885,data\raw\librispeech_sample\librispeech_0885.wav,A LOUD LAUGH FOLLOWED AT CHUNKY'S EXPENSE,16000,LibriSpeech dev-clean,validation
librispeech_0886,data\raw\librispeech_sample\librispeech_0886.wav,THE PONY DID MOST OF IT ADMITTED THE LAD I JUST GAVE HIM HIS HEAD AND THAT'S ALL THERE WAS TO IT,16000,LibriSpeech dev-clean,validation
librispeech_0887,data\raw\librispeech_sample\librispeech_0887.wav,WALTER HAD GONE OUT WITH THE SECOND GUARD AND THE OTHERS HAD GATHERED AROUND THE CAMP FIRE FOR THEIR NIGHTLY STORY TELLING,16000,LibriSpeech dev-clean,validation
librispeech_0888,data\raw\librispeech_sample\librispeech_0888.wav,NONE OF YOU WILL BE FIT FOR DUTY TO MORROW,16000,LibriSpeech dev-clean,validation
librispeech_0889,data\raw\librispeech_sample\librispeech_0889.wav,WE'VE GOT A HARD DRIVE BEFORE US AND EVERY MAN MUST BE FIT AS A FIDDLE,16000,LibriSpeech dev-clean,validation
librispeech_0890,data\raw\librispeech_sample\librispeech_0890.wav,HUMPH GRUNTED CURLEY ADAMS,16000,LibriSpeech dev-clean,validation
librispeech_0891,data\raw\librispeech_sample\librispeech_0891.wav,THE COWBOY DID THIS VERY THING BUT WITHIN AN HOUR HE FOUND HIMSELF ALONE THE OTHERS HAVING TURNED IN ONE BY ONE,16000,LibriSpeech dev-clean,validation
librispeech_0892,data\raw\librispeech_sample\librispeech_0892.wav,THE LADS FOUND THAT A PAIR OF BLANKETS HAD BEEN ASSIGNED TO EACH OF THEM WITH AN ORDINARY WAGON SHEET DOUBLED FOR A TARPAULIN,16000,LibriSpeech dev-clean,validation
librispeech_0893,data\raw\librispeech_sample\librispeech_0893.wav,THESE THEY SPREAD OUT ON THE GROUND USING BOOTS WRAPPED IN COATS FOR PILLOWS,16000,LibriSpeech dev-clean,validation
librispeech_0894,data\raw\librispeech_sample\librispeech_0894.wav,STACY BROWN PROVED THE ONLY GRUMBLER IN THE LOT DECLARING THAT HE COULD NOT SLEEP A WINK ON SUCH A BED AS THAT,16000,LibriSpeech dev-clean,validation
librispeech_0895,data\raw\librispeech_sample\librispeech_0895.wav,THE HORSES OF THE OUTFIT SAVE THOSE THAT WERE ON NIGHT DUTY AND TWO OR THREE OTHERS THAT HAD DEVELOPED A HABIT OF STRAYING HAD BEEN TURNED LOOSE EARLY IN THE EVENING FOR ANIMALS ON THE TRAIL ARE SELDOM STAKED DOWN,16000,LibriSpeech dev-clean,validation
librispeech_0896,data\raw\librispeech_sample\librispeech_0896.wav,IN SPITE OF THEIR HARD COUCHES THE PONY RIDERS SLEPT SOUNDLY EVEN PROFESSOR ZEPPLIN HIMSELF NEVER WAKING THE WHOLE NIGHT THROUGH,16000,LibriSpeech dev-clean,validation
librispeech_0897,data\raw\librispeech_sample\librispeech_0897.wav,STACY GRUMBLED TURNED OVER AND WENT TO SLEEP AGAIN,16000,LibriSpeech dev-clean,validation
librispeech_0898,data\raw\librispeech_sample\librispeech_0898.wav,YOU WON'T BE SO FAST TO WAKE UP HARD WORKING COWBOYS AFTER THAT I RECKON,16000,LibriSpeech dev-clean,validation
librispeech_0899,data\raw\librispeech_sample\librispeech_0899.wav,LUMPY BATES CAME RUNNING TOWARD HIM NOT DARING TO CALL OUT FOR FEAR OF WAKING THE CAMP,16000,LibriSpeech dev-clean,validation
librispeech_0900,data\raw\librispeech_sample\librispeech_0900.wav,HI THERE HISSED LUMPY FILLED WITH INDIGNATION THAT ANYONE SHOULD ATTEMPT TO MOUNT A PONY FROM THE RIGHT SIDE,16000,LibriSpeech dev-clean,validation
librispeech_0901,data\raw\librispeech_sample\librispeech_0901.wav,STACY BROWN'S LEFT LEG SWUNG OVER THE SADDLE,16000,LibriSpeech dev-clean,validation
librispeech_0902,data\raw\librispeech_sample\librispeech_0902.wav,WHERE ARE THEY ASKED THE BOY,16000,LibriSpeech dev-clean,validation
librispeech_0903,data\raw\librispeech_sample\librispeech_0903.wav,KEEP A GOING AND IF YOU'RE LUCKY YOU'LL RUN PLUMB INTO THEM WAS THE JEERING ANSWER AS THE SLEEPY COWMEN SPURRED THEIR PONIES ON TOWARD CAMP MUTTERING THEIR DISAPPROVAL OF TAKING ALONG A BUNCH OF BOYS ON A CATTLE DRIVE,16000,LibriSpeech dev-clean,validation
librispeech_0904,data\raw\librispeech_sample\librispeech_0904.wav,ALMOST BEFORE THE ECHOES OF HIS VOICE HAD DIED AWAY A SHRILL VOICE PIPED UP FROM THE TAIL END OF THE CHUCK WAGON,16000,LibriSpeech dev-clean,validation
librispeech_0905,data\raw\librispeech_sample\librispeech_0905.wav,GRUB PI LE GRUB PI LE,16000,LibriSpeech dev-clean,validation
librispeech_0906,data\raw\librispeech_sample\librispeech_0906.wav,WHO IS THE WRANGLER THIS MORNING ASKED THE FOREMAN GLANCING ABOUT AT HIS MEN,16000,LibriSpeech dev-clean,validation
librispeech_0907,data\raw\librispeech_sample\librispeech_0907.wav,A WRANGLER'S A WRANGLER ANSWERED BIG FOOT STOLIDLY,16000,LibriSpeech dev-clean,validation
librispeech_0908,data\raw\librispeech_sample\librispeech_0908.wav,HE'S A FELLOW WHO'S ALL THE TIME MAKING TROUBLE ISN'T HE ASKED STACY INNOCENTLY,16000,LibriSpeech dev-clean,validation
librispeech_0909,data\raw\librispeech_sample\librispeech_0909.wav,OH NO THIS KIND OF A WRANGLER ISN'T LAUGHED THE FOREMAN,16000,LibriSpeech dev-clean,validation
librispeech_0910,data\raw\librispeech_sample\librispeech_0910.wav,HE'S A TROUBLE CURER NOT A TROUBLEMAKER EXCEPT FOR HIMSELF,16000,LibriSpeech dev-clean,validation
librispeech_0911,data\raw\librispeech_sample\librispeech_0911.wav,PONG TELL THE YOUNG GENTLEMEN WHAT WOULD BECOME OF YOU IF YOU WERE TO SERVE BAD MEALS TO THIS OUTFIT OF COWPUNCHERS,16000,LibriSpeech dev-clean,validation
librispeech_0912,data\raw\librispeech_sample\librispeech_0912.wav,HOW ASKED TAD,16000,LibriSpeech dev-clean,validation
librispeech_0913,data\raw\librispeech_sample\librispeech_0913.wav,WE HAD BETTER START THE DRIVE THIS MORNING,16000,LibriSpeech dev-clean,validation
librispeech_0914,data\raw\librispeech_sample\librispeech_0914.wav,HE NO DOUBT WOULD BRING FOOD OF SOME KIND WITH HIM,16000,LibriSpeech dev-clean,validation
librispeech_0915,data\raw\librispeech_sample\librispeech_0915.wav,WITH A SHOUT THE BOYS DASHED PELL MELL TO MEET THE PACK TRAIN AND FALLING IN BEHIND THE SLOW MOVING BURROS URGED THEM ON WITH DERISIVE SHOUTS AND SUNDRY RESOUNDING SLAPS ON THE ANIMALS FLANKS,16000,LibriSpeech dev-clean,validation
librispeech_0916,data\raw\librispeech_sample\librispeech_0916.wav,COLD WATER IS THE MOST NOURISHING THING WE'VE TOUCHED SINCE LAST NIGHT,16000,LibriSpeech dev-clean,validation
librispeech_0917,data\raw\librispeech_sample\librispeech_0917.wav,WE DID NOT IT MUST HAVE COME TO LIFE SOME TIME DURING THE NIGHT AND DUG ITS WAY OUT LAUGHED TAD,16000,LibriSpeech dev-clean,validation
librispeech_0918,data\raw\librispeech_sample\librispeech_0918.wav,AND WE'VE GOT A SURPRISE FOR YOU ANNOUNCED STACY SWELLING WITH PRIDE,16000,LibriSpeech dev-clean,validation
librispeech_0919,data\raw\librispeech_sample\librispeech_0919.wav,JAM EXCLAIMED CHUNKY STRETCHING HIS NECK AND EYEING THE DISH LONGINGLY,16000,LibriSpeech dev-clean,validation
librispeech_0920,data\raw\librispeech_sample\librispeech_0920.wav,NOW FALL TO YOUNG GENTLEMEN DIRECTED THE PROFESSOR,16000,LibriSpeech dev-clean,validation
librispeech_0921,data\raw\librispeech_sample\librispeech_0921.wav,I AM FREE TO ADMIT THAT I AM HUNGRY TOO,16000,LibriSpeech dev-clean,validation
librispeech_0922,data\raw\librispeech_sample\librispeech_0922.wav,HE BURIED HIS BISCUIT UNDER A LAYER OF JAM OVER WHICH HE SPREAD A THICK COATING OF HONEY,16000,LibriSpeech dev-clean,validation
librispeech_0923,data\raw\librispeech_sample\librispeech_0923.wav,PRESIDENT BROWN I WITHDRAW MY CRITICISM I OFFER YOU MY HUMBLE APOLOGIES,16000,LibriSpeech dev-clean,validation
librispeech_0924,data\raw\librispeech_sample\librispeech_0924.wav,I RECKON THERE ARE SMILED THE GUIDE WE ARE IN THE BEAR COUNTRY NOW,16000,LibriSpeech dev-clean,validation
librispeech_0925,data\raw\librispeech_sample\librispeech_0925.wav,YES THE COUNTRY IS FULL OF CAVES,16000,LibriSpeech dev-clean,validation
librispeech_0926,data\raw\librispeech_sample\librispeech_0926.wav,THIS ANNOUNCEMENT FILLED THE BOYS WITH EXCITEMENT,16000,LibriSpeech dev-clean,validation
librispeech_0927,data\raw\librispeech_sample\librispeech_0927.wav,BUT I KNOW AN OLD SETTLER WHO WILL LEND US HIS DOG IF IT IS NOT OUT,16000,LibriSpeech dev-clean,validation
librispeech_0928,data\raw\librispeech_sample\librispeech_0928.wav,SUPPER HAVING BEEN FINISHED THE PARTY GATHERED ABOUT THE CAMP FIRE FOR THEIR EVENING CHAT AFTER WHICH ADMONISHING STACY TO KEEP WITHIN HIS TENT AND NOT TO GO BORROWING TROUBLE THE BOYS TURNED IN FOR A SOUND SLEEP,16000,LibriSpeech dev-clean,validation
librispeech_0929,data\raw\librispeech_sample\librispeech_0929.wav,AS YET THEY HAD BEEN UNABLE TO ATTEMPT ANY FANCY RIDING WITH THEIR PONIES OWING TO THE RUGGED NATURE OF THE COUNTRY THROUGH WHICH THEY HAD BEEN JOURNEYING,16000,LibriSpeech dev-clean,validation
librispeech_0930,data\raw\librispeech_sample\librispeech_0930.wav,THE BOYS WERE NOW ALL ANXIETY TO START WHILE THE PONIES AFTER THEIR SUNDAY REST WERE ALMOST AS FULL OF LIFE AS WERE THEIR OWNERS,16000,LibriSpeech dev-clean,validation
librispeech_0931,data\raw\librispeech_sample\librispeech_0931.wav,THE LITTLE ANIMALS WERE BECOMING MORE SURE FOOTED EVERY DAY AND NED SAID THAT BEFORE THE TRIP WAS FINISHED JIMMIE WOULD BE ABLE TO WALK A SLACK ROPE,16000,LibriSpeech dev-clean,validation
librispeech_0932,data\raw\librispeech_sample\librispeech_0932.wav,AN EARLY START WAS MADE SO THAT THE PARTY REACHED THE PROMISED TABLE LANDS SHORTLY BEFORE TEN O'CLOCK IN THE FORENOON,16000,LibriSpeech dev-clean,validation
librispeech_0933,data\raw\librispeech_sample\librispeech_0933.wav,A TEMPORARY CAMP WAS QUICKLY PITCHED,16000,LibriSpeech dev-clean,validation
librispeech_0934,data\raw\librispeech_sample\librispeech_0934.wav,THE GREAT GREEN FIELD SURROUNDED ON ALL SIDES BY TALL TREES MADE THE PLACE AN IDEAL ONE FOR THEIR PURPOSE,16000,LibriSpeech dev-clean,validation
librispeech_0935,data\raw\librispeech_sample\librispeech_0935.wav,IT WAS A BEAUTIFUL RACE THE LITTLE INDIAN PONIES SEEMING TO ENTER THOROUGHLY INTO THE SPIRIT OF THE CONTEST STRETCHING THEMSELVES OUT TO THEIR FULL LENGTHS AND WITH HEADS ON A LEVEL WITH THEIR BACKS FAIRLY FLEW ACROSS THE GREAT PLOT OF GREEN,16000,LibriSpeech dev-clean,validation
librispeech_0936,data\raw\librispeech_sample\librispeech_0936.wav,ALL AGREED THAT TAD'S SUPERIOR HORSEMANSHIP ALONE HAD WON THE RACE FOR HIM,16000,LibriSpeech dev-clean,validation
librispeech_0937,data\raw\librispeech_sample\librispeech_0937.wav,GALLOPING INTO CAMP THE BOY FETCHED HIS SOMBRERO WHICH HE CARRIED WELL OUT INTO THE FIELD AND TOSSED AWAY,16000,LibriSpeech dev-clean,validation
librispeech_0938,data\raw\librispeech_sample\librispeech_0938.wav,THEN BIDDING THE BOYS RIDE UP NEAR THE SPOT TO WATCH HIM HE DREW OFF SOME TEN RODS AND WHEELING SPURRED HIS PONY TO A RUN,16000,LibriSpeech dev-clean,validation
librispeech_0939,data\raw\librispeech_sample\librispeech_0939.wav,GRASPING THE POMMEL WITH THE LEFT HAND HE APPEARED TO DIVE HEAD FIRST TOWARD THE GROUND,16000,LibriSpeech dev-clean,validation
librispeech_0940,data\raw\librispeech_sample\librispeech_0940.wav,THEY SAW HIS LONG HAIR ALMOST BRUSH THE GRASS ONE OF HIS HANDS SWEPT DOWN AND UP AND ONCE MORE TAD BUTLER ROSE STANDING IN HIS STIRRUPS UTTERING A COWBOY YELL AS HE WAVED THE SOMBRERO ON HIGH,16000,LibriSpeech dev-clean,validation
librispeech_0941,data\raw\librispeech_sample\librispeech_0941.wav,THE BOYS HOWLED WITH DELIGHT THAT IS ALL DID SAVE STACY BROWN,16000,LibriSpeech dev-clean,validation
librispeech_0942,data\raw\librispeech_sample\librispeech_0942.wav,TAD IS AN EXPERIENCED RIDER,16000,LibriSpeech dev-clean,validation
librispeech_0943,data\raw\librispeech_sample\librispeech_0943.wav,THE FIRST TIME HE RODE SWIFTLY BY IT LEANING OVER TO LOOK AT THE HAT AS HE PASSED HOLDING TO THE POMMEL FIRMLY WITH HIS LEFT HAND,16000,LibriSpeech dev-clean,validation
librispeech_0944,data\raw\librispeech_sample\librispeech_0944.wav,WHAT'S THAT FOR DEMANDED NED WONDERINGLY,16000,LibriSpeech dev-clean,validation
librispeech_0945,data\raw\librispeech_sample\librispeech_0945.wav,HAT TOO CLOSE TO ME I COULDN'T GET IT EXPLAINED CHUNKY THE BOYS ROARED,16000,LibriSpeech dev-clean,validation
librispeech_0946,data\raw\librispeech_sample\librispeech_0946.wav,WHY DON'T YOU MOVE THE PONY,16000,LibriSpeech dev-clean,validation
librispeech_0947,data\raw\librispeech_sample\librispeech_0947.wav,ONCE MORE STACY APPROACHED THE SOMBRERO HIS PONY RUNNING WELL AND AS HE DREW NEAR IT THEY SAW HIM RISE IN HIS SADDLE JUST AS TAD BUTLER HAD DONE A FEW MINUTES BEFORE,16000,LibriSpeech dev-clean,validation
librispeech_0948,data\raw\librispeech_sample\librispeech_0948.wav,AT THE MOMENT WHEN HE FREED HIS LEFT FOOT FROM THE STIRRUP HE THREW HIS BODY SHARPLY TO THE RIGHT REACHING FOR THE HAT WITHOUT TAKING THE PRECAUTION TO GRASP THE POMMEL,16000,LibriSpeech dev-clean,validation
librispeech_0949,data\raw\librispeech_sample\librispeech_0949.wav,AS A RESULT INSTEAD OF STOPPING WHEN HE REACHED THE HAT THE BOY KEPT ON GOING,16000,LibriSpeech dev-clean,validation
librispeech_0950,data\raw\librispeech_sample\librispeech_0950.wav,IT HAD NO ORNAMENTATION BEING EXCEEDINGLY PLAIN IN APPEARANCE,16000,LibriSpeech dev-clean,validation
librispeech_0951,data\raw\librispeech_sample\librispeech_0951.wav,HERE SAID ONE OF THEIR GUIDES AS THE PROCESSION HALTED BEFORE THE LITTLE STONE BUILDING IS THE PALACE OF TOURMALINE WHO IS OUR QUEEN,16000,LibriSpeech dev-clean,validation
librispeech_0952,data\raw\librispeech_sample\librispeech_0952.wav,WHAT THAT LITTLE CABIN,16000,LibriSpeech dev-clean,validation
librispeech_0953,data\raw\librispeech_sample\librispeech_0953.wav,EXCLAIMED TROT OF COURSE,16000,LibriSpeech dev-clean,validation
librispeech_0954,data\raw\librispeech_sample\librispeech_0954.wav,DID YOU SUPPOSE A PALACE WOULD BE LIKE ONE OF OUR HANDSOME RESIDENCES ASKED THE WOMAN EVIDENTLY SURPRISED,16000,LibriSpeech dev-clean,validation
librispeech_0955,data\raw\librispeech_sample\librispeech_0955.wav,THESE INTRUDERS ARE VERY PECULIAR PEOPLE REMARKED A MAN IN THE CROWD,16000,LibriSpeech dev-clean,validation
librispeech_0956,data\raw\librispeech_sample\librispeech_0956.wav,THEY SEEM VERY IGNORANT POOR THINGS SAID ANOTHER IN REPLY,16000,LibriSpeech dev-clean,validation
librispeech_0957,data\raw\librispeech_sample\librispeech_0957.wav,THE PEOPLE MUST WAIT OUTSIDE FOR THERE IS NO ROOM FOR THEM IN THE PALACE,16000,LibriSpeech dev-clean,validation
librispeech_0958,data\raw\librispeech_sample\librispeech_0958.wav,SO THEY FOLLOWED HER THROUGH THE LOW ARCHWAY AND IN A ROOM BEYOND VERY SIMPLY FURNISHED SAT A YOUNG GIRL ENGAGED IN DARNING A PAIR OF PINK STOCKINGS,16000,LibriSpeech dev-clean,validation
librispeech_0959,data\raw\librispeech_sample\librispeech_0959.wav,SHE WAS A BEAUTIFUL GIRL OF ABOUT SEVENTEEN YEARS OF AGE NOT FAT LIKE ALL THE REST OF THE PINKIES BUT SLENDER AND WELL FORMED ACCORDING TO OUR OWN IDEAS OF BEAUTY,16000,LibriSpeech dev-clean,validation
librispeech_0960,data\raw\librispeech_sample\librispeech_0960.wav,HER COMPLEXION WAS NOT A DECIDED PINK BUT A SOFT ROSY TINT NOT MUCH DEEPER THAN THAT OF TROT'S SKIN,16000,LibriSpeech dev-clean,validation
librispeech_0961,data\raw\librispeech_sample\librispeech_0961.wav,WHAT IS IT CORALIE SHE ASKED THE WOMAN,16000,LibriSpeech dev-clean,validation
librispeech_0962,data\raw\librispeech_sample\librispeech_0962.wav,THE QUEEN GAZED UPON OUR FRIENDS WITH EVIDENT INTEREST,16000,LibriSpeech dev-clean,validation
librispeech_0963,data\raw\librispeech_sample\librispeech_0963.wav,SHE SMILED A LITTLE SADLY AT TROT SEEMED TO APPROVE BUTTON BRIGHT'S OPEN FRANK FACE AND WAS QUITE SURPRISED BECAUSE CAP'N BILL WAS SO MUCH BIGGER THAN HER OWN PEOPLE,16000,LibriSpeech dev-clean,validation
librispeech_0964,data\raw\librispeech_sample\librispeech_0964.wav,ARE YOU A GIANT,16000,LibriSpeech dev-clean,validation
librispeech_0965,data\raw\librispeech_sample\librispeech_0965.wav,PERHAPS YOU ARE TRYING TO RIDICULE ME SHE CONTINUED REGARDING THE SAILOR'S FACE CLOSELY,16000,LibriSpeech dev-clean,validation
librispeech_0966,data\raw\librispeech_sample\librispeech_0966.wav,THERE IS NOTHING MAJESTIC ABOUT ME AS YOU KNOW VERY WELL,16000,LibriSpeech dev-clean,validation
librispeech_0967,data\raw\librispeech_sample\librispeech_0967.wav,CORALIE DO YOU CONSIDER MAJESTY A PROPER WORD TO USE WHEN ADDRESSING A QUEEN,16000,LibriSpeech dev-clean,validation
librispeech_0968,data\raw\librispeech_sample\librispeech_0968.wav,EVEN IN AMERICA EVER'BODY BOWS LOW TO OUR PRESIDENT AN THE BLUESKINS ARE SO FRAID O THEIR BOOLOOROO THAT THEY TREMBLE WHENEVER THEY GO NEAR HIM,16000,LibriSpeech dev-clean,validation
librispeech_0969,data\raw\librispeech_sample\librispeech_0969.wav,BUT SURELY THAT IS ALL WRONG SAID TOURMALINE GRAVELY,16000,LibriSpeech dev-clean,validation
librispeech_0970,data\raw\librispeech_sample\librispeech_0970.wav,THEREFORE I AM A MERE AGENT TO DIRECT THE LAWS WHICH ARE THE WILL OF THE PEOPLE AND AM ONLY A PUBLIC SERVANT OBLIGED CONSTANTLY TO GUARD THE WELFARE OF MY SUBJECTS,16000,LibriSpeech dev-clean,validation
librispeech_0971,data\raw\librispeech_sample\librispeech_0971.wav,IN THAT CASE SAID BUTTON BRIGHT YOU'RE ENTITLED TO THE BEST THERE IS TO PAY FOR YOUR TROUBLE,16000,LibriSpeech dev-clean,validation
librispeech_0972,data\raw\librispeech_sample\librispeech_0972.wav,IF I LIVED AS LUXURIOUSLY AS MY PEOPLE DO AND HAD SERVANTS AND COSTLY GOWNS THE GOOD PINKIES WOULD SAY THAT THEIR QUEEN HAD MORE THAN THEY THEMSELVES AND IT WOULD BE TRUE,16000,LibriSpeech dev-clean,validation
librispeech_0973,data\raw\librispeech_sample\librispeech_0973.wav,NO OUR WAY IS BEST,16000,LibriSpeech dev-clean,validation
librispeech_0974,data\raw\librispeech_sample\librispeech_0974.wav,THE QUEEN HAS NOTHING BUT THE POWER TO EXECUTE THE LAWS TO ADJUST GRIEVANCES AND TO COMPEL ORDER,16000,LibriSpeech dev-clean,validation
librispeech_0975,data\raw\librispeech_sample\librispeech_0975.wav,I HAVE ONE GREAT PRIVILEGE,16000,LibriSpeech dev-clean,validation
librispeech_0976,data\raw\librispeech_sample\librispeech_0976.wav,AFTER MY DEATH A PINK MARBLE STATUE OF ME WILL BE SET UP IN THE GRAND COURT WITH THE STATUES OF THE OTHER KINGS AND QUEENS WHO HAVE RULED THIS LAND AND ALL THE PINKIES IN AGES TO COME WILL THEN HONOR ME AS HAVING BEEN A JUST AND UPRIGHT QUEEN THAT IS MY REWARD,16000,LibriSpeech dev-clean,validation
librispeech_0977,data\raw\librispeech_sample\librispeech_0977.wav,A MISFORTUNE OF BIRTH PLACED ME HERE AND I CANNOT ESCAPE MY FATE,16000,LibriSpeech dev-clean,validation
librispeech_0978,data\raw\librispeech_sample\librispeech_0978.wav,IT IS MUCH MORE DESIRABLE TO BE A PRIVATE CITIZEN HAPPY AND CARE FREE,16000,LibriSpeech dev-clean,validation
librispeech_0979,data\raw\librispeech_sample\librispeech_0979.wav,YES IT WAS WET AN STICKY ALL RIGHT AGREED THE SAILOR BUT THE BIG FROG HELPED US AN WE GOT THROUGH ALL RIGHT,16000,LibriSpeech dev-clean,validation
